,WORD,TITLE,CONTENT,LINK,DATE
185,AUSTRALIA BESS,EEW partners with Grupo COBRA Australia to develop a 200 MWdc Solar Farm plus 50MW BESS,LONDON March 21 2024 (GLOBE NEWSWIRE) -- EEW Eco Energy World (“EEW”) an independent global pure-play renewable energy projects developer has...,https://www.globenewswire.com/news-release/2024/03/21/2850289/0/en/EEW-partners-with-Grupo-COBRA-Australia-to-develop-a-200-MWdc-Solar-Farm-plus-50MW-BESS.html,2 weeks ago
186,AUSTRALIA BESS,EDP acquires 1.5GW renewables portfolio in Australia,Portuguese utility EDP through its subsidiary EDP Renewables (EDPR) has acquired Australian solar developer ITP Development.,https://www.pv-tech.org/edp-acquires-1-5gw-renewables-portfolio-in-australia/,Jan 30 2024
187,AUSTRALIA BESS,ACEN Marubeni to develop 400 MWh battery in New South Wales Australia,ACEN Australia announced the company had signed an agreement with Marubeni Asian Power (Singapore) to jointly develop a 200 MW/ 400 MWh battery energy...,https://etn.news/buzz/acen-marubeni-400-mwh-battery-nsw,4 weeks ago
188,AUSTRALIA BESS,Victoria's SEC Equis Australia get AU$400 million for NEM's first 4-hour battery storage project,Equis Australia SEC have secured AU$400 million for their Melbourne Renewable Energy Hub (MREH) battery storage project.,https://www.energy-storage.news/victorias-sec-equis-australia-au400-million-nem-first-4-hour-battery-storage-project/,Feb 12 2024
189,AUSTRALIA BESS,Sungrow Kicks Off South Australia's 2nd Largest Energy Storage Project,Sungrow a global leading PV inverter and energy storage system supplier has been awarded Notice to Proceed (NTP) from ZEN Energy for the commencement of...,https://finance.yahoo.com/news/sungrow-kicks-off-south-australias-025900348.html,2 weeks ago
190,AUSTRALIA BESS,Pacific Green steps up Aussie BESS plans with 1-GW proposal,British battery storage developer Pacific Green Technologies Inc (OTCMKTS:PGTK) today said it intends to build a 1-GW/2.5-GWh energy storage complex in Vic.,https://renewablesnow.com/news/pacific-green-steps-up-aussie-bess-plans-with-1-gw-proposal-847593/,Feb 5 2024
191,AUSTRALIA BESS,Australian generator-retailer Origin to build AU$400 million BESS at Victoria peaker plant,Origin Energy will invest around AU$400 million in BESS project at the site of one of its gas power plants in the state of Victoria.,https://www.energy-storage.news/australian-generator-retailer-origin-to-build-au400-million-bess-at-victoria-peaker-plant/,Jan 29 2024
192,AUSTRALIA BESS,Construction work to start on 111-MW BESS project in Australia,Solar inverter and energy storage firm Sungrow said on Thursday that it has been given the go-ahead to start building a 111-MW/291-MWh battery energy stora.,https://renewablesnow.com/news/construction-work-to-start-on-111-mw-bess-project-in-australia-853223/,1 week ago
193,AUSTRALIA BESS,Fluence starts work in Australia on 300MW grid-forming battery project with advanced inverters,Origin Energy has issued a Notice to Proceed to Fluence for a battery storage project in Australia which will provide inertia services via the system's...,https://www.energy-storage.news/fluence-australia-300mw-grid-forming-bess/,1 month ago
194,AUSTRALIA BESS,Wave of large-scale BESS planning development and connections approvals for developers in Australia,Utility-scale BESS market action in Australia with developers Akaysha Energy Firm Power and ACE Power receiving key project approvals.,https://www.energy-storage.news/wave-of-large-scale-bess-planning-development-and-connections-approvals-for-developers-in-australia/,Jan 31 2024
195,AUSTRALIA BESS,Australia: Country's biggest battery project enters construction,Construction begins at largest BESS in Australia with capacity equivalent to country's fleet of projects in construction at the end of 2022.,https://www.energy-storage.news/australia-construction-begins-at-biggest-battery-storage-project-so-far/,3 weeks ago
196,AUSTRALIA BESS,DK BESS 2 & New South Wales BESS projects announced,Two new BESS projects have been announced: the DK BESS 2 for Australia's Northern Territory and a 200MW project slated for New South Wales.,https://www.energy-storage.news/dk-bess-2-new-south-wales-bess-announced/,1 month ago
197,AUSTRALIA BESS,Australia: Someva and AGL propose wind-solar-storage project with 2GWh battery,Someva Renewables and AGL have proposed a project in New South Wales Australia combining wind solar and up to 2GWh of batteries.,https://www.energy-storage.news/australia-someva-and-agl-propose-wind-solar-storage-project-with-2gwh-battery/,1 month ago
198,AUSTRALIA BESS,ZEN Energy gets US investor Stonepeak on board for 290MWh BESS with South Australian government contract,ZEN Energy has raised financing from US infrastructure investor Stonepeak towards a 111MW/290MWh battery storage project in South Australia.,https://www.energy-storage.news/zen-energy-gets-us-investor-stonepeak-on-board-for-290mwh-bess-with-south-australian-government-contract/,3 weeks ago
199,AUSTRALIA BESS,EDP Renewables Expands Presence Into Australia,EDP Renewables (EDPR) a global leader in renewables has expanded its Asia Pacific presence into Australia to tap into the country's substantial growth...,https://www.azocleantech.com/news.aspx?newsID=34543,Jan 30 2024
200,AUSTRALIA BESS,Atmos Nomad file plans for 100-MW battery in Western Australia,Australia's Atmos Renewables and compatriot Nomad Energy are seeking approval to install a 100-MW/400/MWh battery energy storage system (BESS) in Western A.,https://renewablesnow.com/news/atmos-nomad-file-plans-for-100-mw-battery-in-western-australia-846796/,Jan 29 2024
201,AUSTRALIA BESS,Western Australia begins construction on 500 MW Collie BESS project,Synergy the government-owned utility of Australia's Western Australia state announced it had begun construction of its third grid-scale battery as part of...,https://etn.news/buzz/western-australia-begins-construction-on-500-mw-collie-bess-project,3 weeks ago
202,AUSTRALIA BESS,Australian developer to add 80 MW battery to 120 MW solar project,Frontier Energy has revised its strategy for the first stage of the proposed Waroona Renewable Energy Project now under development in Western Australia...,https://www.pv-magazine.com/2024/01/19/australian-developer-to-add-80-mw-battery-to-120-mw-solar-project/,Jan 19 2024
203,AUSTRALIA BESS,EEW and Vinci's Cobra to develop A$250m solar and BESS project in Australia,EEW Eco Energy World has partnered with Grupo Cobra to develop a 200MWdc solar farm plus 50MW battery energy storage system (BESS) project in a state in...,https://realassets.ipe.com/news/eew-and-vincis-cobra-to-develop-a250m-solar-and-bess-project-in-australia/10072383.article,2 weeks ago
204,AUSTRALIA BESS,Origin Selects Fluence to Deliver the 300 MW / 650 MWh Mortlake Power Station Battery in Australia,MELBOURNE Australia Jan. 29 2024 (GLOBE NEWSWIRE) -- Fluence Energy Inc. (“Fluence”) (NASDAQ: FLNC) a leading global provider of energy storage...,https://www.globenewswire.com/en/news-release/2024/01/29/2818447/0/en/Origin-Selects-Fluence-to-Deliver-the-300-MW-650-MWh-Mortlake-Power-Station-Battery-in-Australia.html,Jan 28 2024
205,AUSTRALIA BESS,Sungrow batteries to power South Australia’s second-largest energy storage project,Leading global PV inverter and energy storage system supplier Sungrow on Thursday (March 28) said it has secured permission from ZEN Energy to begin...,https://etn.news/energy-storage/sungrow-batteries-to-power-south-australia-s-second-largest-energy-storage-project,1 week ago
206,AUSTRALIA BESS,EnergyAustralia proposes 50-MW battery project in South Australia,Power producer and retailer EnergyAustralia on Monday unveiled plans to install a 50-MW battery energy storage system (BESS) in South Australia that could.,https://renewablesnow.com/news/energyaustralia-proposes-50-mw-battery-project-in-south-australia-846368/,Jan 24 2024
207,AUSTRALIA BESS,ACEN Marubeni join hands in 200-MW Aussie BESS project,Philippine-based ACEN Corp (PSE:ACEN) and a unit of Japanese trading company Marubeni Corp (TYO:8002) have teamed up to jointly develop a 200-MW/400-MWh ba.,https://renewablesnow.com/news/acen-marubeni-join-hands-in-200-mw-aussie-bess-project-850490/,1 month ago
208,AUSTRALIA BESS,Gaw and BW Group Launch $1.3B Aussie Energy Storage JV,Gaw Capital and Singapore-based BW Group have established a JV to invest in battery energy storage system (BESS) projects in Australia.,https://www.mingtiandi.com/real-estate/finance/gaw-and-bw-group-launch-1-3b-aussie-energy-storage-jv/,Jan 26 2024
209,AUSTRALIA BESS,Zen Energy locks Stonepeak funding for 111-MW Aussie BESS project,US infrastructure investor Stonepeak has pledged to invest in a 111-MW/291-MWh battery energy storage project under development by Aussie renewable energy.,https://renewablesnow.com/news/zen-energy-locks-stonepeak-funding-for-111-mw-aussie-bess-project-851958/,3 weeks ago
210,AUSTRALIA BESS,New platform with 1.6-GW battery pipeline launched in Australia,Private equity firm Gaw Capital Partners and a unit of shipping and energy company BW Group said today they have set up an Australian energy storage invest.,https://renewablesnow.com/news/new-platform-with-16-gw-battery-pipeline-launched-in-australia-846400/,Jan 24 2024
211,AUSTRALIA BESS,Origin picks Fluence for 300 MW battery at Mortlake project in Australia,Origin Energy has selected Fluence to deliver a 300 MW / 650 MWh battery at its Mortlake Power Station in southwest Victoria. The energy storage system is...,https://etn.news/buzz/origin-fluence-energy-battery-mortlake-australia,Jan 29 2024
212,AUSTRALIA BESS,EEW partners with Grupo COBRA Australia to develop a 200 MWdc Solar Farm plus 50MW BESS,announced a partnership to develop a 200 MWdc solar PV farm plus 50 MW BESS (battery energy storage system) project with Grupo COBRA a reputable global...,https://energycentral.com/news/eew-partners-grupo-cobra-australia-develop-200-mwdc-solar-farm-plus-50mw-bess,2 weeks ago
213,AUSTRALIA BESS,Pacific Green Technologies to double battery pipeline this year,Pacific Green Technologies has announced a target of more than 12GWh in battery storage capacity across four global markets for this year.,https://www.powerengineeringint.com/energy-storage/pacific-green-technologies-to-double-battery-pipeline-this-year/,Feb 8 2024
214,AUSTRALIA BESS,Epic Energy signs grid connection deal for 100-MW Aussie battery,ElectraNet the owner of South Australia's high-voltage transmission network has signed an agreement for the interconnection of a new 100-MW/200-MWh batte.,https://renewablesnow.com/news/epic-energy-signs-grid-connection-deal-for-100-mw-aussie-battery-849974/,1 month ago
215,AUSTRALIA BESS,Australia approves 750 MW Sandy Creek which could join list of world's largest BESS projects,Australia announced the country has approved the 750 MW Sandy Creek Solar Farm and battery energy storage project proposed by renewable energy developer...,https://etn.news/buzz/australis-approves-sandy-creek-solar,1 week ago
216,AUSTRALIA BESS,Queensland begins work on 250 MW/ 500 MWh Swanbank BESS,Queensland state has started construction work on one of the biggest batteries in Australia: a 250 MW/ 500 MWh system at Swanbank that will offer two hours...,https://etn.news/buzz/queensland-swanbank-bess,1 month ago
217,AUSTRALIA BESS,Someva AGL propose 'Pottinger' wind-solar-battery storage project in Australia,Australian renewable energy firm Someva and utility AGL have announced a joint venture to develop 'Pottinger Energy Park' in New South Wales...,https://etn.news/renewables/someva-agl-pottinger-energy-park-wind-solar-storage-australia,1 month ago
218,AUSTRALIA BESS,Four-hour MREH project attracts $400 million in debt finance reaches financial close,Renewable energy Singapore-based infrastructure developer Equis Australia and the State Electricity Commission (SEC) for Victoria have closed landmark $400...,https://www.pv-magazine-australia.com/2024/02/13/four-hour-mreh-project-attracts-400-million-in-debt-finance-reaches-financial-close/,1 month ago
219,AUSTRALIA BESS,New joint venture targets 2 GW solar and storage build-out,Hong Kong-based private equity firm Gaw Capital Partners has teamed with Asian energy storage business BW ESS in a renewable energy venture that intends to...,https://www.pv-magazine-australia.com/2024/01/25/new-joint-venture-targets-2-gw-solar-and-storage-build-out/,Jan 25 2024
220,AUSTRALIA BESS,Construction begins on 500MW Australian battery project,Construction has begun on the Collie battery storage system which will be one of the biggest grid-scale batteries in Australia when complete.,https://www.powerengineeringint.com/energy-storage/construction-begins-on-500mw-australian-battery-project/,3 weeks ago
221,AUSTRALIA BESS,Trina Solar Navigates Australia's Rising Demand For Renewable Energy Solutions,Trina Solar a global leader in smart PV and energy storage solutions is witnessing strong demand for solar solutions across various sectors in Australia.,https://solarquarter.com/2024/03/05/trina-solar-navigates-australias-rising-demand-for-renewable-energy-solutions/,1 month ago
222,AUSTRALIA BESS,Local council approves Akaysha Energy's Tasmania BESS – pv magazine Australia,Akaysha Energy has received planning approval for its proposed 100 MW/200 MWh Palmerston battery energy storage system (BESS) in Tasmania.,https://www.pv-magazine-australia.com/2024/02/08/local-council-approves-akaysha-energys-tasmania-bess/,Feb 8 2024
223,AUSTRALIA BESS,ACEN Marubeni investing in BESS projects in Australia,ACEN Marubeni investing in BESS projects in Australia ... ACEN Australia a unit of ACEN Corp. and Marubeni Asian Power Singapore signed an agreement for the...,https://manilastandard.net/business/314422997/acen-marubeni-investing-in-bess-projects-in-australia.html,1 month ago
224,AUSTRALIA BESS,EnergyAustralia announces plans for 600 MWh big battery in SA,EnergyAustralia says it will increase the capacity of a battery energy storage system to be built adjacent to its Hallett Power Station in South Australia...,https://www.pv-magazine-australia.com/2024/01/23/energyaustralia-announces-plans-for-600-mwh-big-battery-in-sa/,Jan 23 2024
225,AUSTRALIA BESS,CEFC backs Neoen 238.5 MW Blyth Battery – pv magazine Australia,The Clean Energy Finance Corporation (CEFC) is one of five institutions confirmed to back Neoen's South Australian 238.5 MW / 477 MWh Blyth Battery...,https://www.pv-magazine-australia.com/2024/02/07/clean-energy-finance-corporation-backs-neoen-238-5-mw-blyth-battery/,Feb 7 2024
226,AUSTRALIA BESS,Sungrow Receives 291MWh BESS Proj. In S. Australia From ZEN Energy,This marks SA's second largest energy storage and the second largest stand-alone BESS installation in Australia. Notably. The Templers project the project...,https://www.saurenergy.com/solar-energy-news/sungrow-moves-ahead-on-291mwh-bess-project-in-south-australia,1 week ago
227,AUSTRALIA BESS,Origin Issues Notice to Proceed on 300 MW grid-forming battery at Mortlake,Mortlake in Victoria's west is set to be bolstered with further grid supporting services through a new 300 MW / 650 MWh battery developed by Origin Energy...,https://arena.gov.au/news/origin-issues-notice-to-proceed-on-300-mw-grid-forming-battery-at-mortlake/,1 month ago
228,AUSTRALIA BESS,ACEN Marubeni partner for 200-MW BESS project,Ayala-owned ACEN Australia has teamed up with Marubeni Asian Power Singapore for the joint development of a 200 megawatts battery energy storage system in...,https://www.philstar.com/business/2024/03/06/2338311/acen-marubeni-partner-200-mw-bess-project,1 month ago
229,AUSTRALIA BESS,NT plans second big battery for Darwin-Katherine electricity system,The Northern Territory government has announced plans to deploy a second large-scale battery energy storage system to allow more renewable power into the...,https://www.pv-magazine-australia.com/2024/03/05/nt-plans-second-big-battery-for-darwin-katherine-electricity-system/,1 month ago
230,AUSTRALIA BESS,Stonepeak Funds ZEN Energy to Add Second Largest Battery to South Australia's Electricity Network,Stonepeak Funds ZEN Energy to Add Second Largest Battery to South Australia's Electricity Network. ZEN Energy (“ZEN” or “the Company”) has successfully...,https://batteriesnews.com/stonepeak-funds-zen-energy-to-add-second-largest-battery-to-south-australias-electricity-network/,3 weeks ago
231,AUSTRALIA BESS,Giant four-hour battery lands “biggest”debt financing for an Australia big battery,"Owners of a giant four-hour battery project on the outskirts of Melbourne say they have closed the ""largest"" non-recourse debt financing package for an...",https://reneweconomy.com.au/giant-four-hour-battery-lands-biggestdebt-financing-for-an-australia-big-battery/,Feb 12 2024
232,AUSTRALIA BESS,Ayala’s ACEN Marubeni forge A$250-M energy storage deal in Australia,AYALA-BACKED ACEN Australia and Marubeni Asian Power Singapore announced on Tuesday a joint investment of A$250 million or around P9 billion...,https://www.bworldonline.com/corporate/2024/03/06/579749/ayalas-acen-marubeni-forge-a250-m-energy-storage-deal-in-australia/,1 month ago
233,AUSTRALIA BESS,EnergyAustralia announces new 50MW BESS,Plans to develop a new Battery Energy Storage System (BESS) – located next to the Hallett Power Station in Canowie 210km north of Adelaide – have been...,https://www.energymagazine.com.au/energyaustralia-announces-new-50mw-bess/,Jan 23 2024
234,AUSTRALIA BESS,Lumea signs deal for BESS in New England REZ,Transgrid Group's contestable business Lumea has signed an agreement with ACEN Australia to connect a new Battery Energy Storage System (BESS) as part of...,https://utilitymagazine.com.au/lumea-signs-deal-for-bess-in-new-england-rez/,1 month ago
235,AUSTRALIA BESS,Victoria to get huge big battery park as UK developer advances “multi-gigawatt” Australian plans,"Pacific Green unveils plans for its second energy storage project in Australia a massive multi-battery ""energy park"" in the industrial hub of Portland.",https://reneweconomy.com.au/victoria-to-get-huge-new-battery-as-uk-developer-advances-multi-gigawatt-australia-plans/,Feb 5 2024
236,AUSTRALIA BESS,ACEN partners with Marubeni for battery project in New South Wales,ACEN Australia and Marubeni inked a deal to produce 200 MW of battery energy storage system (BESS). The overall investment for the projects are worth...,https://mb.com.ph/2024/3/4/acen-partners-with-marubeni-for-battery-project-in-new-south-wales,1 month ago
237,AUSTRALIA BESS,EEW Partners With Grupo COBRA Australia To Develop RE Projects,EEW has announced a partnership to develop a 200 MWdc solar PV farm plus a 50 MW BESS project with Grupo COBRA in Australia.,https://www.saurenergy.com/ev-storage/eew-partners-with-grupo-cobra-australia-to-develop-200-mwdc-solar-farm-50mw-bess,2 weeks ago
238,AUSTRALIA BESS,ACEN signs RE deals in Australia,ACEN Corp.'s Australian subsidiary signed two different agreements that will further develop renewable energy (RE) capacities in Australia. ACEN Australi...,https://malaya.com.ph/news_business/acen-signs-re-deals-in-australia/,1 month ago
239,AUSTRALIA BESS,Joint venture targets $2b and 1.6GW in Australia,Gaw Capital and BW ESS formed Valent Energy a $2b joint venture aiming to develop 1.6GW utility-scale battery projects in Australia.,https://www.ecogeneration.com.au/joint-venture-targets-2b-and-1-6gw-in-australia/,Jan 29 2024
240,AUSTRALIA BESS,Construction starts on Australia’s biggest battery to replace Collie coal,Construction is underway on what will be Australia's biggest battery project the giant four-hour Collie battery energy storage system.,https://reneweconomy.com.au/construction-starts-on-australias-biggest-battery-to-replace-collie-coal/,3 weeks ago
241,AUSTRALIA BESS,ACEN Marubeni partners to develop an offshore wind project in Australia,The partnership is expected to invest $218.3 to the project. Ayala Group consortium ACEN Australia signed a cooperation agreement with Marubeni Asian...,https://sbr.com.sg/energy-offshore/news/acen-marubeni-partners-develop-offshore-wind-project-in-australia,1 month ago
242,SAUDI PV,Solar PPAs viable in Saudi Arabia at prices above $26.10/MWh,Saudi scientists have determined the current price threshold for power purchase agreements (PPA) that could make large-scale PV and wind power projects...,https://www.pv-magazine.com/2024/01/17/solar-ppas-viable-in-saudi-arabia-at-prices-above-26-10-mwh/,Jan 17 2024
243,SAUDI PV,Saudi's SPPC unveils qualified bidders for 3.7GW solar projects,Saudi Arabia's SPPC to award 3.7GW solar projects under National Renewable Energy Programme ... The Saudi Power Procurement Company has released a RFQ for the...,https://www.pv-tech.org/saudi-arabia-announces-successful-bidders-for-3-7gw-solar-projects/,Feb 9 2024
244,SAUDI PV,Saudi Arabia announces qualified bidders for 3.7GW solar projects,The Saudi Power Procurement Company (SPPC) has disclosed a list of qualified bidders for a fifth round of solar projects.,https://www.power-technology.com/news/saudi-arabia-announces-bidders-3-7gw-solar/,Feb 12 2024
245,SAUDI PV,China's PV industry contributes to global green development,A staff member gives a brief to the Al Shuaibah Solar PV Project undertaken by a Chinese company in Saudi Arabia the world's largest solar power station...,http://en.people.cn/n3/2024/0207/c90000-20132148.html,Feb 7 2024
246,SAUDI PV,Nextracker supplies 1.1 GW PV plant in Saudi Arabia,Nextracker was selected by ACWA Power and Larsen & Toubro to provide its all-terrain tracker NX Horizon-XTR for a 1.17 GW installation at Al Kahfah Solar Power...,https://www.pveurope.eu/solar-parks/trackers-nextracker-supplies-11-gw-pv-plant-saudi-arabia,1 month ago
247,SAUDI PV,Al Kahfah Solar Power Project: Advancing Saudi Arabia's Renewable Energy Goals with Cutting-Edge Technology and ...,Al Kahfah stands as one of the pivotal solar PV Independent Power Producer (IPP) projects jointly led by Badeel and ACWA Power. This venture aims to supply...,https://solarquarter.com/2024/02/21/al-kahfah-solar-power-project-advancing-saudi-arabias-renewable-energy-goals-with-cutting-edge-technology-and-strategic-partnerships/,1 month ago
248,SAUDI PV,SunRise Arabia Clean Energy Conference 2024 – pv magazine International,Combining long-term market expertise and forces together pv magazine and Solarabic have shaped a brand-new event in the Saudi energy landscape – SunRise...,https://www.pv-magazine.com/pv-magazine-events/sunrisearabia/,Jan 31 2024
249,SAUDI PV,PV Hardware supplies 957MW of trackers to Saudi project,Spanish solar tracker producer PV Hardware has announced that it will supply 957MW of trackers to a solar PV project in Saudi Arabia.,https://www.pv-tech.org/pv-hardware-trackers-to-ar-rass-2-project/,2 weeks ago
250,SAUDI PV,Saudi Arabia identifies 1200 sites for wind solar projects,The Saudi energy minister Abdulaziz bin Salman Al Saud says a team of experts have conducted a geographic survey to identify 1200 sites for wind and solar...,https://www.pv-magazine.com/2024/01/25/saudi-arabia-identifies-1200-sites-for-wind-solar-projects/,Jan 25 2024
251,SAUDI PV,ACWA Power secures US$2.3 billion in loan funding for 4.55GW Saudi solar portfolio,Saudi power developer ACWA Power has secured loan financing of US$2.3 billion (SAR8.6 billion) to support the construction of three new solar projects in...,https://www.pv-tech.org/acwa-power-secures-us2-3-billion-in-loan-funding-for-4-55gw-saudi-solar-portfolio/,1 month ago
252,SAUDI PV,PV may help CSP reduce its LCOE by 18% in Saudi Arabia,Researchers have found that the current levelized cost of energy (LCOE) for concentrated solar power (CPS) plant in Saudi Arabia could be as low as...,https://www.pv-magazine.com/2024/01/26/csp-combined-with-pv-could-reduce-lcoe-by-18-in-saudi-arabia/,Jan 26 2024
253,SAUDI PV,PV Hardware implements pre-assembly process at its factories,Spanish solar tracker producer PV Hardware (PVH) has begun to implement a new manufacturing process which it says can “reduce the installation time of solar...,https://www.pv-tech.org/pv-hardware-implements-pre-assembly-process-at-its-factories/,Jan 29 2024
254,SAUDI PV,Saudi Arabia reveals bidders for 3.7 GW solar tender,Saudi Power Procurement Co. (SPPC) has announced the selected bidders for the the fifth round of the Saudi Arabian government's renewable energy tender...,https://www.pv-magazine.com/2024/02/13/saudi-arabia-reveals-bidders-for-3-7-gw-solar-tender/,1 month ago
255,SAUDI PV,Smart grids could improve Saudi Arabia's renewables potential,Saudi researchers say smart grids could have a minimal impact on the environment in Saudi Arabia while supporting a technologically advanced power system...,https://www.pv-magazine.com/2024/01/26/smart-grids-could-improve-saudi-arabias-renewables-potential/,Jan 26 2024
256,SAUDI PV,Saudi Arabia in prime position for green hydrogen in global energy landscape,An international research team has provided an overview of global trends and best practices for hydrogen adoption and investment in Saudi Arabia.,https://www.pv-magazine.com/2024/01/18/saudi-arabia-in-prime-position-for-green-hydrogen-in-global-energy-landscape/,Jan 18 2024
257,SAUDI PV,Key takeaways from SunRise Arabia conference – pv magazine International,Saudi Arabia has laid out an ambitious vision to establish itself as a renewable energy hub for the Middle East and beyond. The market is growing rapidly...,https://www.pv-magazine.com/2024/02/02/four-key-takeaways-from-sunrise-arabia-conference/,Feb 2 2024
258,SAUDI PV,UNESCO reports rapid growth of solar research in Arab countries,"Arab countries are “punching above"" their weight in their contribution to academic research on photovoltaics according to analysis by UNESCO.",https://www.pv-magazine.com/2024/01/17/unesco-reports-rapid-growth-of-solar-research-in-arab-countries/,Jan 17 2024
259,SAUDI PV,Radiative cooling tech for vertical solar panels – pv magazine International,Developed by a US-Saudi research group the novel technique employs two 45-degree inclined mirrors on the two sides of a PV module. On the back side...,https://www.pv-magazine.com/2024/01/25/radiative-cooling-tech-for-vertical-solar-panels/,Jan 25 2024
260,SAUDI PV,Monocrystalline solar modules more resistant to hail than polycrystalline panels,Scientists from Pakistan Qatar and Saudi Arabia have conceived a new experimental setup to conduct hail impact tests for photovoltaic modules.,https://www.pv-magazine.com/2024/02/12/monocrystalline-solar-modules-more-resistant-to-hail-than-polycrystalline-panels/,Feb 12 2024
261,SAUDI PV,Perovskite-silicon tandem solar modules must ensure degradation rate of 0.4%/year to compete with crystalline silicon,Researchers from Saudi Arabia's King Abdullah University of Science and Technology (KAUST) investigated the commercial prospects of perovskite-silicon...,https://www.pv-magazine.com/2024/01/15/perovskite-silicon-tandem-solar-modules-must-ensure-degradation-rate-of-0-4-year-to-compete-with-crystalline-silicon/,Jan 15 2024
262,SAUDI PV,Inverted perovskite solar cell with 2D/3D heterojunctions achieves 25.6% efficiency,An international research team claims to have achieved optimal passivation in inverted perovskite solar cells by applying thin layers of low-dimensional...,https://www.pv-magazine.com/2024/02/23/inverted-perovskite-solar-cell-with-double-side-2d-3d-heterojunctions-achieves-25-6-efficiency/,1 month ago
263,SAUDI PV,The impact of nonuniform soiling on PV system performance,A UK-Saudi research group has investigated the impact of uneven soiling on PV modules and has found that it can lead to enhanced performance losses due to...,https://www.pv-magazine.com/2024/04/08/the-impact-of-nonuniform-soiling-on-pv-system-performance/,17 hours ago
264,SAUDI PV,Saudi Arabia unveils qualified bidders for 3.7 GW of solar projects,Masdar EDF Renouvelables and TotalEnergies are among the companies qualified to compete for four solar projects with a combined capacity of 3.7 GW offered.,https://renewablesnow.com/news/saudi-arabia-unveils-qualified-bidders-for-37-gw-of-solar-projects-848100/,Feb 9 2024
265,SAUDI PV,Week In MiddleEast: Jordan Invites Bids For 5 MWp Azraq II Solar Power Plant; SUNPURE And Powerchina Huadong ...,Jordan Invites Bids For 5 MWp Azraq II Solar Power Plant; SUNPURE And Powerchina Huadong Partner For 1100MW Saad 2 Project In Saudi Arabia: Introducing PV...,https://solarquarter.com/2024/03/02/week-in-middleeast-jordan-invites-bids-for-5-mwp-azraq-ii-solar-power-plant-sunpure-and-powerchina-huadong-partner-for-1100mw-saad-2-project-in-saudi-arabia-introducing-pv-cleaning-robots-for-enhan/,1 month ago
266,SAUDI PV,Scientists describe anti-soiling performance mechanisms in solar glass,Laboratory and outdoor soiling experiments conducted in Saudi Arabia have shown that increased particle resuspension by wind is one of the dominant factors...,https://www.pv-magazine.com/2024/03/01/scientists-describe-anti-soiling-performance-mechanisms-in-solar-glass/,1 month ago
267,SAUDI PV,Nextracker wins 1.17-GW order for Saudi Al Kahfah solar project,US solar tracker maker Nextracker Inc (NASDAQ:NXT) announced today that it has been contracted to equip a 1.17-GW installation at the Al Kahfah Solar Power.,https://renewablesnow.com/news/nextracker-wins-117-gw-order-for-saudi-al-kahfah-solar-project-849184/,1 month ago
268,SAUDI PV,ACWA forces offline Moroccan CSP plant following leak,ACWA Power's preliminary analysis of a leak in the hot molten salts tank at its 150 MW solar plant in Morocco indicates a forced outage until November this...,https://www.pv-magazine.com/2024/03/25/acwa-forces-offline-moroccan-csp-plant-following-leak/,2 weeks ago
269,SAUDI PV,Week In MiddleEast: Saudi Power Procurement Company Reveals Bidders For 3700 MW Renewable Energy Projects ...,Saudi Power Procurement Company Reveals Bidders For 3700 MW Renewable Energy Projects In Round 5; Bahrain's EWA Initiates Tender For 90-100 MW Al Dur Solar...,https://solarquarter.com/2024/02/17/week-in-middleeast-saudi-power-procurement-company-reveals-bidders-for-3700-mw-renewable-energy-projects-in-round-5-bahrains-ewa-initiates-tender-for-90-100-mw-al-dur-solar-pv-power-station/,1 month ago
270,SAUDI PV,New anti-reflective coating for silicon solar cells,Developed by an international research group the novel anti-reflective coating is based on silicon dioxide and zirconium dioxide. It reportedly minimizes a...,https://www.pv-magazine.com/2024/02/01/new-anti-reflective-coating-for-silicon-solar-cells/,Feb 1 2024
271,SAUDI PV,L&T selects PVH trackers for 1 GW of solar project in Saudi Arabia,PV Hardware (PVH) will supply solar trackers for a 1 GW PV project at Ar Rass 2 Solar PV Park in Saudi Arabia. The project is being developed by ACWA Power...,https://www.pv-magazine-india.com/2024/03/21/lt-selects-pvh-trackers-for-1-gw-of-solar-project-in-saudi-arabia/,2 weeks ago
272,SAUDI PV,ACWA Power L&T select Nextracker for 1.17 GW solar plant in Saudi Arabia,ACWA Power's 1.17 GW Al Kahfah solar power project in Saudi Arabia will deploy Nextracker's NX Horizon-XTR all-terrain solar tracker systems.,https://www.pv-magazine-india.com/2024/02/21/acwa-power-lt-select-nextracker-for-1-17-gw-solar-plant-in-saudi-arabia/,1 month ago
273,SAUDI PV,Perovskite-silicon tandem solar cell with sublimed C60 source material achieves 30.9% efficiency,The result was certified by Fraunhofer ISE CalLab. The cell uses a top inverted PV device using an electron transport layer made of thermally evaporated...,https://www.pv-magazine.com/2024/01/25/perovskite-silicon-tandem-solar-cell-with-sublimed-c60-source-material-achieves-30-9-efficiency/,Jan 25 2024
274,SAUDI PV,New CIGS solar cell design with antimony trisulfide promises 31.15% efficiency,The novel solar cell uses antimony trisulfide (Sb2S3) as the back surface field (BSF) layer. According to its creators this layer can be included in...,https://www.pv-magazine.com/2024/02/05/new-cigs-solar-cell-design-with-antimony-trisulfide-promises-31-15-efficiency/,Feb 5 2024
